DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,99.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,99.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EECA: Eastern Europe and Central Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_EMRO: Eastern Mediterranean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,77.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_EMRO: Eastern Mediterranean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,78.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_EMRO: Eastern Mediterranean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,79.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_EMRO: Eastern Mediterranean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,80.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_EMRO: Eastern Mediterranean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,81,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,95.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,96,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,95.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,95.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_EASTERNASIASOUTHEASTERNASIA: Eastern and South-Eastern Asia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,96.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,67.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,70.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,72.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,74.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESA: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,76.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESARO: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,65.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESARO: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,68.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESARO: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,71.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESARO: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,73.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ESARO: Eastern and Southern Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,75.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECCAS: Economic Community of Central African States (ECCAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,73.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECCAS: Economic Community of Central African States (ECCAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,74.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECCAS: Economic Community of Central African States (ECCAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,76.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECCAS: Economic Community of Central African States (ECCAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,77.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECCAS: Economic Community of Central African States (ECCAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,78.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS_202502: Economic Community of West African States (ECOWAS 2025),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,54.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS_202502: Economic Community of West African States (ECOWAS 2025),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,56.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS_202502: Economic Community of West African States (ECOWAS 2025),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,57.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS_202502: Economic Community of West African States (ECOWAS 2025),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,59.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS_202502: Economic Community of West African States (ECOWAS 2025),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,60.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS: Economic Community of West African States (ECOWAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,55.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS: Economic Community of West African States (ECOWAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,57.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_ECOWAS: Economic Community of West African States (ECOWAS),MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,59,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
